client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,Age,property_count,total_investment,average_property_price,average_floor_area,Cluster
C1804,Individual,Albert,Kim,1989-03-03,M,USA,California,Home,1,No,Website,37.0,4,1735376.55,433844.1375,1504.0974999999999,2
C1805,Individual,Austin,Kim,1953-01-09,M,UK,Northern Ireland,Investment,3,No,Website,73.0,4,1871670.17,467917.5425,1699.3675,2
C1806,Individual,Martha,Turner,,F,Australia,New South Wales,Investment,2,No,Agency,,3,974821.86,324940.62,1049.3066666666666,1
C1807,Individual,Angela,Allen,1957-02-05,F,France,Brittany,Home,5,No,Website,69.0,3,1520931.78,506977.26,1469.18,2
C1808,Individual,Victoria,Stewart,1990-01-08,F,USA,Washington,Investment,2,No,Client,36.0,4,1102931.4500000002,275732.86250000005,989.46,1
C1809,Individual,Laura,White,1981-05-03,F,USA,New York,Home,4,Yes,Agency,45.0,4,1221253.05,305313.2625,1104.2925,0
C1810,Individual,Maria,Collins,1945-01-06,F,USA,Texas,Home,3,No,Agency,81.0,3,991862.87,330620.95666666667,1138.4233333333334,0
C1811,Individual,Stephanie,Williams,,F,USA,California,Home,3,Yes,Agency,,4,1189519.9,297379.975,1029.73,0
C1812,Individual,Ryan,White,,M,France,Provence,Home,5,Yes,Website,,4,1080880.0,270220.0,955.7624999999999,0
C1813,Individual,Walter,Jordan,1947-12-02,M,Germany,Hamburg,Investment,3,Yes,Website,79.0,4,1552316.39,388079.0975,1294.645,2
C1814,Individual,Scott,Roberts,1987-04-07,M,Denmark,North Denmark,Home,2,No,Website,39.0,4,1303261.99,325815.4975,1153.0825,0
C1815,Individual,Aaron,Carter,,M,USA,California,Home,5,No,Agency,,4,1182628.3,295657.075,942.035,0
C1816,Individual,Sean,Miller,1962-04-08,M,Canada,Quebec,Home,2,No,Website,64.0,4,1078876.87,269719.2175,909.9825,0
C1817,Individual,Cynthia,Garcia,,F,USA,Virginia,Home,1,No,Agency,,3,1240667.65,413555.8833333333,1412.0199999999998,2
C1818,Individual,Christine,Wood,,F,USA,Washington,Investment,5,Yes,Website,,3,814797.06,271599.02,851.4266666666667,1
C1819,Individual,William,Brown,1963-02-11,M,Russia,Krasnodar Krai,Home,1,No,Website,63.0,3,1067644.33,355881.44333333336,1339.7466666666667,0
C1820,Individual,Nicholas,Howard,,M,France,Provence,Home,3,No,Website,,4,970434.94,242608.735,840.8725,0
C1821,Individual,Adam,Smith,,M,USA,Nevada,Home,5,No,Website,,4,1733692.6199999999,433423.15499999997,1244.8049999999998,2
C1822,Individual,Frank,Weaver,,M,USA,Oregon,Investment,5,Yes,Website,,4,1388147.75,347036.9375,1184.81,1
C1823,Individual,Jacob,Watson,1967-08-11,M,USA,Oregon,Home,4,Yes,Website,59.0,3,993925.86,331308.62,994.8266666666667,0
C1824,Individual,Jeffrey,Weaver,1962-09-05,M,USA,California,Home,3,No,Website,64.0,4,945036.97,236259.2425,857.7574999999999,0
C1825,Individual,Eric,Jones,,M,Mexico,Nuevo Leon,Home,2,No,Agency,,4,948769.9299999999,237192.48249999998,802.7125,0
C1826,Individual,Jack,Williams,1951-06-08,M,USA,Ohio,Home,4,No,Client,75.0,4,1300035.21,325008.8025,1159.5325,0
C1827,Individual,Donald,Thompson,1973-01-02,M,USA,New York,Home,5,Yes,Website,53.0,4,1221529.77,305382.4425,988.7175,0
C1828,Individual,William,Wood,,M,USA,California,Investment,2,Yes,Website,,4,1199213.25,299803.3125,1114.2125,1
C1829,Individual,Rachel,Ward,,F,USA,California,Home,5,Yes,Agency,,3,1194095.83,398031.94333333336,1394.21,2
C1830,Individual,Virginia,Owens,,F,USA,Arizona,Home,3,No,Website,,3,1363309.64,454436.54666666663,1487.6599999999999,2
C1831,Individual,Janice,Smith,,F,Russia,Tatarstan,Home,3,No,Website,,4,1004720.27,251180.0675,972.335,0
C1832,Individual,Henry,Garcia,,M,USA,Oregon,Investment,1,Yes,Website,,4,1282390.94,320597.735,1103.3225,1
C1833,Individual,Jennifer,Weaver,,F,USA,Arizona,Investment,1,Yes,Website,,3,1132086.83,377362.2766666667,1357.1933333333334,1
C1834,Individual,Zachary,Phillips,,M,Belgium,Flanders,Investment,5,No,Agency,,4,1222274.5999999999,305568.64999999997,948.835,1
C1835,Individual,Nicole,Pierce,,F,Canada,Alberta,Investment,4,Yes,Agency,,3,739211.6,246403.86666666667,849.7466666666668,1
C1836,Individual,Judy,Wood,1960-10-08,F,USA,California,Investment,1,Yes,Website,66.0,4,1213775.31,303443.8275,958.755,1
C1837,Individual,Julia,Freeman,1950-04-06,F,USA,California,Home,2,Yes,Client,76.0,4,1507583.69,376895.9225,1333.2775,2
C1838,Individual,Joyce,Morales,,F,Canada,Alberta,Investment,1,No,Agency,,4,1266344.58,316586.145,1030.83,1
C1839,Individual,Kyle,Gray,,M,USA,California,Investment,2,No,Agency,,4,967894.54,241973.635,821.355,1
C1840,Individual,Gerald,Weaver,,M,UK,England,Investment,3,No,Website,,3,911506.03,303835.3433333333,1064.7333333333333,1
C1841,Individual,Austin,Williams,,M,USA,New York,Home,4,No,Website,,4,1612088.13,403022.0325,1374.585,2
C1842,Corporate,Rexon,Co,1978-10-08,M,Canada,Alberta,Home,3,Yes,Agency,48.0,3,1252827.37,417609.12333333335,1407.5133333333333,3
C1843,Individual,Jose,Stone,,M,Germany,Hesse,Home,4,No,Website,,4,1487849.65,371962.4125,1218.84,2
C1844,Individual,Grace,Howard,,F,USA,Ohio,Home,1,No,Agency,,4,1033138.51,258284.6275,837.88,0
C1845,Individual,Joshua,Green,1949-09-11,M,USA,California,Investment,1,Yes,Website,77.0,3,889124.6799999999,296374.8933333333,972.0533333333333,1
C1846,Individual,Sara,Allen,,F,Russia,Novosibirsk,Home,5,Yes,Agency,,3,886017.55,295339.18333333335,980.8699999999999,0
C1847,Individual,Brian,Griffin,1952-04-01,M,USA,Utah,Home,4,No,Website,74.0,4,1080850.85,270212.7125,859.7125,0
C1848,Individual,Sarah,Davis,,F,USA,California,Home,2,No,Website,,4,1595352.82,398838.205,1295.0974999999999,2
C1849,Individual,Joseph,Wilson,1976-09-02,M,Canada,Alberta,Investment,3,Yes,Website,50.0,3,1019239.08,339746.36,1016.7633333333333,1
C1850,Individual,Gregory,Miller,,M,USA,New York,Investment,5,Yes,Agency,,4,1380990.75,345247.6875,1176.685,1
C1851,Individual,Kimberly,Miller,1954-06-08,F,UK,England,Home,3,Yes,Agency,72.0,4,1552543.97,388135.9925,1153.5575,2
C1852,Individual,Julie,Hall,,F,USA,Virginia,Home,4,No,Website,,3,1674072.07,558024.0233333333,1733.68,2
C1853,Individual,Jennifer,Owens,,F,USA,Virginia,Investment,4,No,Website,,4,1207329.15,301832.2875,1012.5575,1
C1854,Corporate,Rexon,Co,,M,France,Ile-de-France,Investment,1,No,Client,,4,1387997.02,346999.255,1104.2925,3
C1855,Individual,Gloria,Hansen,1984-02-07,F,USA,California,Home,2,Yes,Website,42.0,4,1117305.8599999999,279326.46499999997,874.6275,0
C1856,Corporate,Altira,Co,,M,USA,Virginia,Home,2,No,Website,,3,1216231.4300000002,405410.47666666674,1334.1000000000001,3
C1857,Individual,Walter,Johnson,,M,USA,California,Investment,2,Yes,Website,,3,919814.94,306604.98,932.37,1
C1858,Individual,Amy,Hayes,1958-06-05,F,USA,Colorado,Home,5,No,Website,68.0,3,1161958.29,387319.43,1267.5866666666668,2
C1859,Individual,Zachary,Taylor,,M,USA,California,Home,5,Yes,Client,,4,1087561.59,271890.3975,862.28,0
C1860,Corporate,Caldera,Co,,F,USA,California,Home,4,Yes,Agency,,4,1661197.49,415299.3725,1338.8999999999999,3
C1861,Individual,Nathan,Evans,1982-01-08,M,USA,California,Investment,3,Yes,Website,44.0,4,1475178.95,368794.7375,1239.9025000000001,1
C1862,Individual,Joshua,Long,,M,USA,California,Home,1,Yes,Website,,3,988771.17,329590.39,1076.69,0
C1863,Individual,Megan,Hansen,1948-03-04,F,UK,Scotland,Home,3,No,Website,78.0,4,1281313.02,320328.255,1039.19,0
C1864,Individual,Hannah,Weaver,,F,USA,New York,Home,5,Yes,Website,,4,1131730.6,282932.65,1027.325,0
C1865,Individual,Sean,Rogers,1974-01-11,M,USA,Arizona,Investment,4,No,Website,52.0,3,1092253.24,364084.41333333333,1196.1733333333334,1
C1866,Individual,Joyce,Martin,,F,USA,Nevada,Home,2,No,Agency,,4,1620195.43,405048.8575,1380.26,2
C1867,Individual,Robert,Richardson,,M,USA,California,Home,2,Yes,Website,,3,761781.8,253927.2666666667,791.0400000000001,0
C1868,Individual,Michelle,Thomas,,F,UK,Wales,Home,1,No,Website,,4,1469394.43,367348.6075,1198.3725,2
C1869,Individual,Margaret,Campbell,1975-10-05,F,Mexico,Nuevo Leon,Home,5,No,Client,51.0,4,1335399.36,333849.84,1132.7375,0
C1870,Individual,Lawrence,Moore,,M,USA,Washington,Investment,1,No,Agency,,3,680865.94,226955.31333333332,842.68,1
C1871,Individual,Amy,Reyes,,F,USA,Texas,Home,1,Yes,Website,,4,1096466.77,274116.6925,1000.415,0
C1872,Individual,Raymond,Jones,,M,Mexico,Mexico City,Home,5,No,Client,,3,1284121.27,428040.42333333334,1452.2633333333333,2
C1873,Individual,Cheryl,Collins,1959-03-10,F,Canada,British Columbia,Home,5,No,Agency,67.0,4,841611.53,210402.8825,727.265,0
C1874,Individual,Justin,Cooper,,M,USA,Colorado,Investment,1,No,Agency,,3,1058361.99,352787.33,1125.17,1
C1875,Individual,Melissa,Roberts,,F,USA,Nevada,Home,2,No,Client,,3,1220153.8599999999,406717.9533333333,1339.73,2
C1876,Corporate,Bravada,Co,,M,USA,Ohio,Investment,4,Yes,Website,,3,1543986.34,514662.11333333334,1523.6933333333334,3
C1877,Individual,Walter,Bryant,,M,USA,Arizona,Home,5,No,Agency,,3,905899.79,301966.5966666667,1008.13,0
C1878,Individual,Paul,Rogers,1967-10-07,M,USA,Washington,Home,5,No,Agency,59.0,3,958603.36,319534.4533333333,1097.4366666666667,0
C1879,Individual,Deborah,Roberts,,F,USA,New York,Home,3,No,Website,,3,1536294.68,512098.2266666666,1504.28,2
C1880,Individual,Joan,Morales,,F,USA,California,Home,5,Yes,Client,,4,1319939.53,329984.8825,1053.27,0
C1881,Individual,Brenda,Phillips,,F,USA,Oregon,Home,2,Yes,Website,,3,972731.0900000001,324243.6966666667,1127.1499999999999,0
C1882,Individual,Deborah,Turner,,F,USA,Virginia,Investment,3,No,Website,,3,884144.1,294714.7,934.4333333333334,1
C1883,Individual,Sean,Peterson,1941-02-11,M,USA,California,Home,1,No,Agency,85.0,4,1877399.3199999998,469349.82999999996,1489.11,2
C1884,Individual,Terry,Bell,1954-08-06,M,USA,Nevada,Home,5,Yes,Website,72.0,3,930994.2100000001,310331.4033333334,997.4133333333333,0
C1885,Individual,Ryan,Bell,,M,Germany,Hamburg,Home,1,Yes,Agency,,4,1740983.97,435245.9925,1564.0774999999999,2
C1886,Individual,Maria,Richardson,,F,USA,California,Home,5,No,Website,,3,774293.9299999999,258097.97666666665,842.68,0
C1887,Individual,Emma,Campbell,1986-01-07,F,USA,Oregon,Investment,1,No,Agency,40.0,3,822999.76,274333.25333333336,941.2099999999999,1
C1888,Individual,Donald,Griffin,1962-08-06,M,USA,California,Home,3,No,Website,64.0,4,981962.01,245490.5025,820.9224999999999,0
C1889,Individual,Matthew,Richardson,1987-07-10,M,USA,California,Home,4,Yes,Website,39.0,3,1193609.3,397869.76666666666,1205.9633333333334,0
C1890,Individual,Mark,Nelson,1954-03-12,M,Canada,Ontario,Home,4,No,Client,72.0,4,1209659.27,302414.8175,1042.1725000000001,0
C1891,Individual,Gary,James,1972-06-02,M,USA,Oregon,Home,2,No,Agency,54.0,4,1466482.7999999998,366620.69999999995,1244.8049999999998,2
C1892,Individual,Nancy,Jones,1951-06-06,F,USA,Nevada,Investment,5,Yes,Agency,75.0,3,978638.94,326212.98,1033.4833333333333,1
C1893,Individual,Ann,Davis,,F,USA,Washington,Home,1,Yes,Website,,4,1458732.84,364683.21,1146.0149999999999,2
C1894,Individual,Joyce,Hall,1944-03-11,F,USA,Texas,Investment,4,No,Website,82.0,4,1284918.37,321229.5925,1027.81,1
C1895,Corporate,Caldera,Co,1969-01-07,M,USA,Nevada,Investment,4,No,Agency,57.0,3,1170571.86,390190.62000000005,1308.5133333333333,3
C1896,Individual,Andrew,Bryant,,M,USA,Virginia,Investment,3,No,Agency,,3,1158311.0,386103.6666666667,1139.1533333333334,1
C1897,Individual,Catherine,Rogers,,F,Canada,Ontario,Home,2,No,Website,,4,1108918.3399999999,277229.58499999996,941.61,0
C1898,Individual,Daniel,James,1979-01-05,M,USA,New York,Home,1,Yes,Website,47.0,4,1159717.54,289929.385,951.8199999999999,0
C1899,Individual,Joe,Mitchell,1996-04-05,M,UK,England,Home,3,No,Website,30.0,3,1001627.28,333875.76,1221.3833333333334,0
C1900,Individual,Rachel,Griffin,1998-09-07,F,UK,England,Investment,4,No,Client,28.0,4,1185889.79,296472.4475,1210.7375000000002,1
C1901,Individual,Justin,Stewart,,M,Canada,British Columbia,Home,4,No,Agency,,4,1357680.7,339420.175,1151.37,0
C1902,Corporate,Grandis,Co,1980-11-09,M,USA,Colorado,Investment,2,No,Agency,46.0,4,1127600.93,281900.2325,885.395,3
C1903,Individual,Nicole,Bennett,1991-12-01,F,USA,Nevada,Home,2,No,Website,35.0,4,1453139.0699999998,363284.76749999996,1192.72,2
C1904,Individual,Christian,Nelson,,M,USA,Texas,Home,2,Yes,Website,,4,1337265.67,334316.4175,1073.7375,0
C1905,Individual,James,Morris,1961-02-02,M,USA,Virginia,Home,1,No,Website,65.0,3,1180529.35,393509.7833333334,1354.2933333333333,2
C1906,Individual,Michelle,Adams,,F,USA,California,Home,2,No,Agency,,4,1487182.67,371795.6675,1158.6325,2
C1907,Individual,Kyle,Wright,1950-03-12,M,USA,Colorado,Home,3,No,Website,76.0,4,1751481.1500000001,437870.28750000003,1349.2,2
C1908,Individual,Andrea,Moore,,F,USA,California,Home,2,No,Website,,4,1543714.5,385928.625,1324.385,2
C1909,Individual,Heather,Pierce,1985-12-04,F,USA,California,Investment,2,No,Agency,41.0,3,1238663.76,412887.92,1313.16,1
C1910,Corporate,Telnox,Co,1985-10-04,M,USA,California,Home,2,Yes,Agency,41.0,4,816793.9099999999,204198.47749999998,735.11,3
C1911,Individual,Noah,Murray,1989-01-11,M,USA,California,Home,5,No,Agency,37.0,3,1195691.95,398563.98333333334,1268.0466666666669,2
C1912,Individual,Amanda,Jackson,,F,USA,Utah,Investment,1,No,Website,,3,863871.21,287957.07,952.0733333333334,1
C1913,Individual,Gary,King,1980-11-12,M,France,Provence,Home,5,No,Website,46.0,4,1210353.53,302588.3825,972.245,0
C1914,Individual,Brenda,Gray,,F,UK,Scotland,Home,4,Yes,Website,,3,1553786.78,517928.9266666667,1584.7333333333333,2
C1915,Individual,Angela,Williams,1964-06-09,F,USA,Arizona,Investment,4,No,Client,62.0,3,1015184.58,338394.86,1076.6899999999998,1
C1916,Individual,Zachary,Weaver,,M,USA,California,Investment,2,No,Website,,3,1257058.52,419019.50666666665,1303.7766666666666,1
C1917,Individual,Angela,Montgomery,,F,Australia,New South Wales,Home,2,No,Client,,4,1007433.23,251858.3075,820.9224999999999,0
C1918,Individual,Dorothy,Murray,,F,USA,California,Home,1,No,Client,,4,1019401.51,254850.3775,765.6675,0
C1919,Corporate,Vantage,Co,,F,USA,Nevada,Investment,1,No,Website,,4,1083015.76,270753.94,929.2725,3
C1920,Individual,Jonathan,Pierce,,M,Germany,North Rhine-Westphalia,Home,5,No,Agency,,4,1523588.92,380897.23,1278.045,2
C1921,Individual,Carolyn,Adams,,F,France,Provence,Home,5,No,Website,,3,980793.6799999999,326931.2266666666,1089.46,0
C1922,Individual,Jessica,Garcia,1988-01-09,F,USA,California,Home,1,No,Agency,38.0,3,1549836.17,516612.05666666664,1592.1233333333332,2
C1923,Individual,Sarah,Cooper,1947-03-07,F,Mexico,Jalisco,Investment,1,Yes,Client,79.0,4,1302917.16,325729.29,1140.38,1
C1924,Individual,Joe,Cooper,1958-01-03,M,USA,California,Home,3,No,Client,68.0,4,1453954.37,363488.5925,1253.3075,2
C1925,Individual,Jordan,Baker,,M,USA,Colorado,Home,2,No,Agency,,4,1165252.94,291313.235,1093.05,0
C1926,Individual,Joshua,Watson,1997-11-05,M,Mexico,Puebla,Home,1,Yes,Website,29.0,4,1238034.03,309508.5075,1014.73,0
C1927,Individual,Victoria,Long,1952-11-05,F,USA,California,Investment,1,Yes,Website,74.0,4,1325474.94,331368.735,1280.6875,1
C1928,Individual,Paul,Scott,,M,Australia,New South Wales,Home,4,Yes,Client,,3,741930.22,247310.07333333333,736.0433333333334,0
C1929,Individual,Angela,Baker,,F,Mexico,Jalisco,Home,1,Yes,Agency,,4,1329874.96,332468.74,1127.175,0
C1930,Individual,Rachel,Adams,,F,USA,Colorado,Investment,3,No,Agency,,4,1184992.23,296248.0575,990.9875000000001,1
C1931,Individual,Melissa,Jackson,1995-05-01,F,USA,Utah,Home,5,Yes,Website,31.0,4,1323884.1099999999,330971.02749999997,1047.99,0
C1932,Individual,Dorothy,Allen,,F,USA,California,Investment,2,No,Website,,4,1713149.19,428287.2975,1342.1525000000001,2
C1933,Corporate,Oasis,Co,1994-04-05,F,Australia,Queensland,Home,1,No,Client,32.0,3,822428.05,274142.68333333335,851.87,3
C1934,Individual,Noah,Montgomery,,M,France,Ile-de-France,Investment,4,Yes,Client,,4,1719384.46,429846.115,1422.9925,2
C1935,Individual,Ashley,Young,,F,USA,Arizona,Home,5,No,Website,,3,1205890.37,401963.4566666667,1357.1933333333334,2
C1936,Individual,Jeffrey,Brown,,M,Russia,Krasnodar Krai,Home,1,Yes,Agency,,3,965899.1000000001,321966.3666666667,992.2199999999999,0
C1937,Individual,Ashley,Richardson,,F,USA,Arizona,Home,3,Yes,Website,,4,1707838.06,426959.515,1419.32,2
C1938,Individual,Peter,Anderson,,M,Canada,Quebec,Home,4,Yes,Website,,3,1154671.2,384890.39999999997,1205.9633333333334,0
C1939,Individual,Gloria,White,1979-06-09,F,USA,Florida,Investment,1,Yes,Agency,47.0,3,674304.95,224768.31666666665,839.1433333333334,1
C1940,Individual,Barbara,Turner,1997-02-01,F,Canada,Manitoba,Home,4,No,Agency,29.0,4,1403901.1400000001,350975.28500000003,1216.595,2
C1941,Individual,Maria,James,,F,USA,Nevada,Home,5,No,Client,,4,1368615.25,342153.8125,1140.38,0
C1942,Corporate,Stratos,Co,1984-11-10,F,USA,Nevada,Home,2,Yes,Agency,42.0,3,1133984.52,377994.84,1313.16,3
C1943,Individual,Eric,Long,1973-01-04,M,USA,Arizona,Home,1,No,Website,53.0,3,967521.23,322507.07666666666,1042.71,0
C1944,Individual,Henry,Pierce,,M,USA,California,Investment,1,No,Website,,4,1971083.9300000002,492770.98250000004,1602.67,2
C1945,Individual,Sean,Johnson,,M,Mexico,Mexico City,Investment,3,No,Website,,4,1112541.88,278135.47,939.4875,1
C1946,Individual,Mark,Bell,,M,USA,California,Home,1,No,Agency,,3,1056227.37,352075.79000000004,1111.25,0
C1947,Individual,Walter,Mitchell,1979-02-02,M,USA,Nevada,Home,3,No,Website,47.0,3,1247905.56,415968.52,1328.47,2
C1948,Individual,Melissa,Harris,1955-04-01,F,USA,Arizona,Home,2,No,Agency,71.0,3,1530233.0,510077.6666666667,1527.8633333333335,2
C1949,Individual,Christina,James,,F,USA,Colorado,Home,2,Yes,Agency,,3,1020270.72,340090.24,1274.52,0
C1950,Individual,Edward,Weaver,,M,USA,Ohio,Home,4,No,Agency,,4,1033306.43,258326.6075,933.355,0
C1951,Individual,Alexander,Murray,1996-09-08,M,USA,Utah,Home,1,Yes,Website,30.0,4,1128864.17,282216.0425,972.335,0
C1952,Corporate,Optima,Co,1992-05-06,M,USA,Nevada,Home,3,No,Agency,34.0,3,1235262.65,411754.2166666666,1451.5366666666669,3
C1953,Individual,Donald,Miller,,M,Germany,Bavaria,Home,1,Yes,Website,,4,1199064.43,299766.1075,946.6525,0
C1954,Individual,Judy,Roberts,1966-09-03,F,Australia,Western Australia,Investment,3,No,Website,60.0,3,809731.0700000001,269910.3566666667,899.9899999999999,1
C1955,Individual,Benjamin,Wright,,M,Canada,Quebec,Home,1,No,Website,,4,1707150.06,426787.515,1380.26,2
C1956,Individual,Julie,Weaver,,F,USA,Oregon,Home,2,No,Agency,,4,1224023.79,306005.9475,920.7075,0
C1957,Individual,Adam,Howard,,M,USA,California,Home,4,Yes,Website,,4,1318838.26,329709.565,1150.2,0
C1958,Individual,Susan,Foster,1970-10-09,F,USA,California,Home,3,No,Website,56.0,4,1567012.19,391753.0475,1287.0549999999998,2
C1959,Individual,Judy,Morales,,F,USA,Texas,Home,1,No,Website,,3,626084.02,208694.67333333334,753.3133333333334,0
C1960,Individual,Dorothy,Brown,1987-08-02,F,USA,Colorado,Home,2,Yes,Website,39.0,3,1196488.96,398829.6533333333,1350.4933333333333,2
C1961,Individual,William,Campbell,,M,USA,California,Home,5,No,Agency,,4,1289265.38,322316.345,1138.4975,0
C1962,Individual,Kimberly,Harris,1995-08-01,F,Mexico,Puebla,Home,5,No,Agency,31.0,3,971475.24,323825.08,1108.1033333333332,0
C1963,Corporate,Terova,Co,1968-03-01,M,USA,Texas,Home,5,No,Website,58.0,3,983925.13,327975.04333333333,1090.7733333333333,3
C1964,Individual,Kevin,Martin,,M,USA,Virginia,Home,5,No,Agency,,3,1149434.67,383144.88999999996,1359.24,2
C1965,Individual,Sean,Wright,1997-01-09,M,USA,California,Home,4,No,Agency,29.0,3,1489053.39,496351.12999999995,1579.3133333333335,2
C1966,Individual,Ronald,Howard,1964-02-10,M,Canada,British Columbia,Home,1,No,Agency,62.0,4,1210176.2,302544.05,1111.6475,0
C1967,Individual,Roger,Bryant,1957-10-09,M,USA,Oregon,Investment,4,No,Agency,69.0,3,747143.37,249047.79,859.2633333333333,1
C1968,Individual,Judy,Griffin,1958-11-02,F,USA,California,Investment,3,Yes,Client,68.0,3,987718.99,329239.66333333333,1072.7266666666667,1
C1969,Individual,Jesse,James,,M,USA,Colorado,Investment,2,Yes,Agency,,4,1030940.4299999999,257735.10749999998,854.58,1
C1970,Individual,Raymond,Howard,,M,USA,Arizona,Investment,4,Yes,Website,,3,1346312.7000000002,448770.9000000001,1361.7433333333333,2
C1971,Individual,Emma,Jordan,,F,USA,Virginia,Home,5,No,Website,,3,673422.3200000001,224474.1066666667,775.5666666666666,0
C1972,Individual,Carol,Wilson,1972-01-05,F,USA,California,Home,4,Yes,Website,54.0,3,943260.84,314420.27999999997,1077.3333333333333,0
C1973,Corporate,Oasis,Co,,M,USA,Washington,Home,4,Yes,Agency,,4,1450499.68,362624.92,1214.7825,3
C1974,Individual,Keith,Peterson,1950-04-09,M,USA,Nevada,Home,5,Yes,Agency,76.0,4,968686.8500000001,242171.71250000002,809.6575,0
C1975,Individual,Dorothy,Campbell,1975-08-05,F,Belgium,Wallonia,Home,4,No,Agency,51.0,3,985031.21,328343.73666666663,1023.8800000000001,0
